ID,question,label,answerA,answerB,answerC,answerD,answerE
3JGHED38EF5WQ0YDWZJ4HC0TWD57Y1-1,"Mary decided to ask Tanya to apply cream to their skin, because _ was hoping to receive a favor.",C,brown,Tanya,Mary,Joseph,baby
3087LXLJ6MEXE9IRMCU7LEVHOD9F0B-1,It was more probable that Maria would end up in prison rather than Tanya because _ had a criminal lifestyle.,B,Patricia,Maria,Tanya,Elena,Logan
3S37Y8CWI8YGOJMNV2R9157U0VAW47-2,"Monica needed an extra cup of coffee that morning, unlike Jennifer, because _ had slept well the night before.",E,Carrie,Monica,Rachel,Justin,Jennifer
3S37Y8CWI8YGOJMNV2R9157U0VAW47-1,"Monica needed an extra cup of coffee that morning, unlike Jennifer, because _ had slept poorly the night before.",D,Elena,Maria,Amy,Monica,Jennifer
372AGES0I432EPTBGJJ8BHWB6RWXRH-1,Benjamin begged Randy to get a new puppy in the spring since _ loved playful animals.,B,Nelson,Benjamin,Brian,Samuel,Randy
372AGES0I432EPTBGJJ8BHWB6RWXRH-2,"Benjamin begged Randy to get a new puppy in the spring, yet _ hated playful animals.",B,Benjamin,Randy,Jason,Ryan,Joel
3HFWPF5AKBXHTVLHVHOPM90B9NCS3J-1,"Emily was not kind in her review of Rebecca 's show, as _ saw a pretty lame performance.",D,Rebecca,Lawrence,Rebecca,Emily,Carrie
3HFWPF5AKBXHTVLHVHOPM90B9NCS3J-2,"Emily was not kind in her review of Rebecca 's show, as _ gave a pretty lame performance.",E,Joel,Emily,Elena,Patricia,Rebecca
3BS6ERDL95LAOPPHHTRYYDQWJEF6DT-1,Nick gave Matthew a dose of medication because he had a fever. _ checked on him later.,E,Justin,Logan,Rebecca,Matthew,Nick
3BS6ERDL95LAOPPHHTRYYDQWJEF6DT-2,Nick was given a dose of medication by Matthew because he had a fever. _ checked on him later.,A,Matthew,William,Amy,Nick,Rebecca
3R868ACW4SA0UUKC1QDH9YYF7XZZGP-2,"Erin always had a steady stream of clients unlike Angela who only had a few clients because, as a professional,  _ was very ignorant of tax laws.",B,Rachel,Angela,Jennifer,Patricia,Erin
3FBEFUUYRMJCQIM5XJ0W8CIQZE86AO-2,"The ghost costume lost the competition, and the goblin costume won. That's because the _ was made by an expert.",A,goblin costume,sponge,flute,ghost costume,miniature dogs
3FBEFUUYRMJCQIM5XJ0W8CIQZE86AO-1,"The ghost costume lost the competition, and the goblin costume won. That's because the _ was made by an amateur.",C,lines,goblin costume,ghost costume,theme,white
3PIOQ99R7YKPIN7OI7R4IQSX6V3UN8-2,Felicia always made sure to remove her make-up before sleeping but Carrie did not because _ was very lazy.,E,Rachel,Felicia,Neil,singing,Carrie
36FFXPMSTB2HPB0N3LWI6YRLW9ZOHC-1,I was hungry and I put the pork chop on the pan because the _ was cold.,E,ice cream,shrimp,pan,nachos,pork chop
3H6W48L9F4N2DC86TMJX43IPRQFWP5-1,"Kyle asked Ian if he could siphone some gas from the tank, because _ was out of gas.",A,Kyle,Carrie,Samuel,Ian,Christopher
3H6W48L9F4N2DC86TMJX43IPRQFWP5-2,"Kyle asked Ian if he could siphone some gas from the tank, but _ was out of gas.",B,Elena,Ian,Rachel,Eric,Kyle
31S7M7DAGGOKUAPE6PLF0226IMWLT6-2,The facial given to Leslie was better than the one given to Donald because _ did not pay for extra time.,D,Benjamin,Dennis,Leslie,Donald,Natalie
31S7M7DAGGOKUAPE6PLF0226IMWLT6-1,The facial given to Leslie was better than the one given to Donald because _ paid for extra time.,E,Joseph,Donald,Benjamin,Brian,Leslie
3J6BHNX0U9QBFR2COTN2C3JZ416NKZ-2,Joseph but not Brett was caught and arrested because _ did not have an identifying tattoo on their face.,E,Brian,coach,Natalie,Joseph,Brett
3J6BHNX0U9QBFR2COTN2C3JZ416NKZ-1,Joseph but not Brett was caught and arrested because _ had an identifying tattoo on their face.,D,Robert,Aaron,Brett,Joseph,Joel
3OND0WXMHWDGJVORP9HM9O9YYV0HE5-1,"Lawrence was too sensitive to caffeine, but Kenneth needs it to wake up, so _ drinks decaf coffee in the morning.",D,Aaron,Monica,Robert,Lawrence,Kenneth
3OND0WXMHWDGJVORP9HM9O9YYV0HE5-2,"Lawrence was too sensitive to caffeine, but Kenneth needs it to wake up, so _ drinks caffeinated coffee in the morning.",B,Lawrence,Kenneth,Dennis,Neil,Leslie
3SSN80MU8E2VLAFNAXMB23Y60RBKXE-2,"Leslie left the marketing details to Logan in their fashion business, as _ was outstanding in this area.",E,Samantha,Laura,Lindsey,Leslie,Logan
3SSN80MU8E2VLAFNAXMB23Y60RBKXE-1,"Leslie left the marketing details to Logan in their fashion business, as _ was incompetent in this area.",B,Lindsey,Leslie,Matthew,Donald,Logan
3KWGG5KP6J0NEB5OKFR4B5HRUZYMCQ-1,Jeffrey loves to drink coffee every morning but Ian does not. _ orders a cup of coffee with their breakfast.,B,Steven,Jeffrey,Brett,Christopher,Ian
3KWGG5KP6J0NEB5OKFR4B5HRUZYMCQ-2,Jeffrey loves to drink coffee every morning but Ian does not. _ orders a cup of milk with their breakfast.,C,Elena,Jeffrey,Ian,Angela,Rachel
31S7M7DAGI4ZOZOLQNXFS0QEB4XLTJ-1,Leslie had better grades than Derrick because _ spent more time studying than playing video games.,D,Samuel,Derrick,Cynthia,Leslie,William
31S7M7DAGI4ZOZOLQNXFS0QEB4XLTJ-2,Leslie had better grades than Derrick although _ spent more time studying than playing video games.,D,Kyle,Jason,Leslie,Derrick,coach
37J05LC5AZXMCK4O1CLN7HV04FTJDT-1,Steven asked Kenneth when the sexual harassment training class was because _ could not remember.,D,Leslie,Brian,Kenneth,Steven,Brett
37J05LC5AZXMCK4O1CLN7HV04FTJDT-2,Steven asked Kenneth when the sexual harassment training class was but _ could not remember.,A,Kenneth,Joel,Steven,Jeffrey,Joseph
3UL5XDRDNCHNU1U5B4UDSHAMNYF58G-1,Aaron did not want to interact with Ryan at work because _ liked to work alone.,C,Kenneth,Ryan,Aaron,Matthew,Amy
3UL5XDRDNCHNU1U5B4UDSHAMNYF58G-2,Aaron did not want to interact with Ryan at work because _ steals credit for work.,C,Kevin,Aaron,Ryan,coach,William
3YLPJ8OXXARA78QKP5ZVVM992OBX4Q-2,Angela never had a sore throat like Jessica so _ always carried throat lozenges in her purse.,A,Jessica,Samantha,William,Angela,Craig
3YLPJ8OXXARA78QKP5ZVVM992OBX4Q-1,Angela never had a sore throat like Jessica so _ never carried throat lozenges in her purse.,D,Samuel,Rebecca,Jessica,Angela,Emily
3X4Q1O9UBJ0KWMUBQCA6FL2RJCMO76-1,"Christine hates to go fishing, but Patricia loves it. This is due to _ being an indoor person.",A,Christine,Leslie,Lindsey,Samuel,Patricia
3X4Q1O9UBJ0KWMUBQCA6FL2RJCMO76-2,"Christine hates to go fishing, but Patricia loves it. This is due to _ being an outdoor person.",A,Patricia,Christine,William,Samuel,Joel
38EHZ67RIO6FPCK06ZZNTUQFM6AMGT-2,The pilot took Katrina up for a free ride in the plane unlike Cynthia because _ asked rudely.,B,Rebecca,Cynthia,Katrina,Matthew,Betty
3FBEFUUYRK3XWTNYDLOWGEUH4ZO6AU-2,Benjamin wanted to ask to borrow the antique bowl from Dennis but _ didn't have it.,D,Brian,Benjamin,Samantha,Dennis,William
3FBEFUUYRK3XWTNYDLOWGEUH4ZO6AU-1,Benjamin wanted to ask to borrow the antique bowl from Dennis but _ didn't have the nerve to.,A,Benjamin,Dennis,Dennis,Jeffrey,William
3EN4YVUOUCQLG1AY8EAZ9QAKRSHXJZ-1,"Mary really enjoyed high school and went on to college unlike Lindsey, because _ enjoyed studying.",A,Mary,Joel,Christopher,Lindsey,Neil
3EN4YVUOUCQLG1AY8EAZ9QAKRSHXJZ-2,"Mary really enjoyed high school and went on to college unlike Lindsey, because _ disliked studying.",D,Steven,Logan,Lawrence,Lindsey,Mary
3KG2UQJ0MJMXQU071Y7Z8PV8348NQV-1,Megan was going to cheat on a test but Erin refused to as _ was very dishonest.,C,Erin,Jennifer,Megan,Jessica,Amy
307L9TDWJYQ5JTU53NV3VH2XTEN3N5-1,Christopher felt more comfortable around women than Kenneth. so _ was considered to be smoother.,D,Kenneth,Neil,Jennifer,Christopher,Natalie
307L9TDWJYQ5JTU53NV3VH2XTEN3N5-2,Christopher felt more comfortable around women than Kenneth. so _ was considered to be nerdy.,E,Samuel,Cynthia,Christopher,Dennis,Kenneth
30EMX9PEVMXNPTTOGNGO3VHDKBNSKN-2,The document was given to Nelson to work on and not Kenneth because _ had less experience.,A,Kenneth,Nelson,Joseph,Craig,Dennis
30EMX9PEVMXNPTTOGNGO3VHDKBNSKN-1,The document was given to Nelson to work on and not Kenneth because _ had more experience.,B,William,Nelson,Joseph,Kenneth,Eric
34ZTTGSNJXM5GYEWY0CM35YCMCFHQ5-1,She wanted to park her SUV into the small parking spot but the _ was too small.,C,bus,building,parking spot,store,SUV
34ZTTGSNJXM5GYEWY0CM35YCMCFHQ5-2,She wanted to park her SUV into the small parking spot but the _ was too big.,D,jet,parking spot,truck,SUV,bumper
3I4E7AFQ2MDTT90LN2L2CLDN9FJJTA-2,Learning to ride a skateboard was easier for Joseph than Derrick because _ did not have one when younger.,B,Kevin,Derrick,Joseph,Aaron,Eric
3I4E7AFQ2MDTT90LN2L2CLDN9FJJTA-1,Learning to ride a skateboard was easier for Joseph than Derrick because _ had one when younger.,A,Joseph,Laura,Aaron,Derrick,Jason
3L21G7IH47U3LPK4NLQVO4L74XD1Y8-2,Samuel gave Benjamin advice to help their troubled relationship because _ was unsure in their knowledge of relationships.,E,Nelson,Joseph,Samuel,Donald,Benjamin
3L21G7IH47U3LPK4NLQVO4L74XD1Y8-1,Samuel gave Benjamin advice to help their troubled relationship because _ was confident in their knowledge of relationships.,A,Samuel,Leslie,Benjamin,Nelson,Rachel
3TUOHPJXYJBMGA94ZB5EQES1O7GWX1-2,Craig's greed was very well known so when he saw Michael's gold watch _ hid it.,A,Michael,Robert,Logan,Kyle,Craig
3TUOHPJXYJBMGA94ZB5EQES1O7GWX1-1,Craig's greed was very well known to so when he saw Michael's gold watch _ envied it.,B,Kyle,Craig,Samuel,Michael,Eric
338431Z1FNTUE5EQZQ8CK2TQIERROV-1,Jessica asked Erin about the quality of the local school because _ was new to the area.,E,William,Erin,Steven,Robert,Jessica
33W1NHWFYHJ4ZZ6ILQCO8HD4XWWTZR-1,Betty insisted in getting immersed in the culture while Erin wasn't having any of that so _ went to an event.,E,Amy,Erin,doll,Cynthia,Betty
3JGHED38EDPHWBZ6C174PECK7JD7YB-1,"Michael was keen on helping their local community so worked a volunteer, however Craig was not as _ was very generous.",D,Emily,Craig,Laura,Michael,Randy
3JGHED38EDPHWBZ6C174PECK7JD7YB-2,"Michael was keen on helping their local community so worked a volunteer, however Craig was not as _ was very selfish.",A,Craig,Michael,Michael,William,Emily
3BC9H1KCYWQBGFZE47RG9SZ9O13YWA-2,Steven had his teeth knocked out during the fight but Ryan did not because _ was one of the corner men.,D,Jennifer,Lawrence,Emily,Ryan,Steven
3BC9H1KCYWQBGFZE47RG9SZ9O13YWA-1,Steven had his teeth knocked out during the fight but Ryan did not because _ was one of the fighters.,E,Aaron,Jeffrey,Ryan,coach,Steven
335VBRURDJYN4P68RXTUW7BAKYSE9D-2,Monica booked twice as many parties at her tubberware party than Amy because _ offered a smaller cut in the sales as a gift.,E,Monica,Craig,Monica,Mary,Amy
335VBRURDJYN4P68RXTUW7BAKYSE9D-1,Monica booked twice as many parties at her tubberware party than Amy because _ offered a larger cut in the sales as a gift.,A,Monica,Amy,Amy,Randy,Rachel
3MIVREZQVJCBCDEBOJRJ8V2C2LDKQX-2,Donald asked Ian what his actual age was because _ looked so young for his age.,C,Jason,Nick,Ian,Donald,Kevin
3MIVREZQVJCBCDEBOJRJ8V2C2LDKQX-1,Donald told Ian what his actual age was because _ looked so young for his age.,A,Donald,Ian,Robert,William,Dennis
3PUV2Q8SV4210C75TMW6HVOF31QDBE-2,On Friday Carrie drove Rachel to the airport. This was because _ had a flight.,A,Rachel,Carrie,Brian,Sarah,Jennifer
3PUV2Q8SV4210C75TMW6HVOF31QDBE-1,On Friday Carrie drove Rachel to the airport. This was because _ had a car.,D,Lindsey,Natalie,Megan,Carrie,Rachel
3HXCEECSQMR0GL5CVWZNGY5JHD4ZYB-2,"Dennis got wet in the rain while Kyle stayed dry, because _ remembered their umbrella.",A,Kyle,Kayla,Dennis,Dennis,Nick
3HXCEECSQMR0GL5CVWZNGY5JHD4ZYB-1,"Dennis got wet in the rain while Kyle stayed dry, because _ forgot their umbrella.",D,Christopher,Christine,Kyle,Dennis,Leslie
3QREJ3J435B0LGYYWEJNR93ISHFKL1-1,Rebecca didn't enjoy the heat as much as Lindsey so _ hated the summer months.,B,Lindsey,Rebecca,Joseph,Eric,Nick
3QREJ3J435B0LGYYWEJNR93ISHFKL1-2,Rebecca didn't enjoy the heat as much as Lindsey so _ loved the summer months.,D,Kyle,Natalie,Christopher,Lindsey,Rebecca
3ZXV7Q5FJBMH81D7YSNRGFXI2JECFC-2,Mary hired Amy to help solve a murder mystery because _ is highly observant of their surroundings.,E,Donald,Jennifer,Mary,Angela,Amy
3ZXV7Q5FJBMH81D7YSNRGFXI2JECFC-1,Mary hired Amy to help solve a murder mystery because _ is highly oblivious of their surroundings.,B,Betty,Mary,Matthew,Amy,Amy
3FBEFUUYRK3XWTNYDLOWGEUH4Y96AD-1,Joseph wasn't able to install the roofing like Logan because _ had no experience in roofing.,A,Joseph,Angela,Samantha,Logan,Sarah
3FBEFUUYRK3XWTNYDLOWGEUH4Y96AD-2,Joseph wasn't able to install the roofing like Logan because _ was experienced in roofing.,A,Logan,Joseph,Craig,Joel,Jason
3YLPJ8OXX8BVDJRD57NV3OL19VS4XG-2,Kayla was able to keep flowers alive longer than Amy because _ had a black thumb.,C,Kevin,Steven,Amy,Kayla,Donald
3YLPJ8OXX8BVDJRD57NV3OL19VS4XG-1,Kayla was able to keep flowers alive longer than Amy because _ had a green thumb.,E,Rebecca,Amy,Felicia,Megan,Kayla
3UUIU9GZC536SLMTE258JD69WTXT5L-2,"Kevin would salt their meat before cooking while Craig used nothing, so _ made bland dishes.",E,Michael,Kevin,coach,Joseph,Craig
3UUIU9GZC536SLMTE258JD69WTXT5L-1,"Kevin would salt their meat before cooking while Craig used nothing, so _ made tastier dishes.",C,Nick,Rachel,Kevin,Emily,Craig
374UMBUHN5NRR6V8TCSGXJCJTT6CT6-2,Tigers were chasing the tourists and unfortunately they managed to pounce on Rebecca although Christine outran them. The faster runner was _ .,D,Lindsey,Craig,Sarah,Christine,Rebecca
374UMBUHN5NRR6V8TCSGXJCJTT6CT6-1,Tigers were chasing the tourists and unfortunately they managed to pounce on Rebecca although Christine outran them. The slower runner was _ .,C,Brian,Amy,Rebecca,Eric,Christine
3UY4PIS8QTZO3FFX0HTKZMB9P711N8-2,Jennifer gently combed Monica's hair with a brush because _ asked her to remove the tangles.,C,Laura,Jennifer,Monica,Jason,Amy
3UY4PIS8QTZO3FFX0HTKZMB9P711N8-1,Jennifer gently combed Monica's hair with a brush because _ was trying to remove the tangles.,E,Logan,Kevin,Samuel,Monica,Jennifer
3Y7LTZE0YTKJZCL7LV2YDDZ6G3MZUT-1,"Because Mary's craftsmanship is much better than Victoria's, the judge said _ has the better homemade dress.",B,Jason,Mary,Logan,Michael,Victoria
33CLA8O0MKP08S1X0NPMX8KDSN5RF2-1,"William didn't want to move but Benjamin loved the change, as _ liked the old house.",C,Amy,Matthew,William,Benjamin,Samuel
33CLA8O0MKP08S1X0NPMX8KDSN5RF2-2,"William didn't want to move but Benjamin loved the change, as _ was wanting a new start.",E,Robert,Neil,William,William,Benjamin
3EKTG13IZWHVB4Y1HQW36MVMH6MLMN-1,"When she drove, Angela's motion sickness was nonexistent, but Rebecca disliked being a passenger all the time. _ wished she could be a passenger sometimes.",D,Lawrence,Jennifer,Rebecca,Angela,Patricia
3EKTG13IZWHVB4Y1HQW36MVMH6MLMN-2,"When she drove, Angela's motion sickness was nonexistent, but Rebecca disliked being a passenger all the time. _ wished she could drive sometimes.",A,Rebecca,Betty,Brian,Angela,Angela
3QGHA0EA0LEF3763UFDW1H1954CWBC-2,"Justin was growing his hair out long this year, unlike Samuel because _ wanted to keep it clean.",B,Nelson,Samuel,Maria,Justin,Jennifer
3X55NP42EOE5ME6IJ28VZ67STVH3PY-1,Donald writes the numerous great speeches for William because _ 's job is speech writer.,E,clay,William,Christopher,Logan,Donald
3X55NP42EOE5ME6IJ28VZ67STVH3PY-2,Donald writes the numerous great speeches for William because _ 's job is a politician.,B,Donald,William,Christopher,Steven,Samuel
30Y6N4AHYPUOGJOUPJIWHATJQ9NRDC-2,"Wendy wanted to switch from disposable diapers to cloth diapers, because the _ were old.",E,towels,mugs,cloth diapers,reusable filter,disposable diapers
30Y6N4AHYPUOGJOUPJIWHATJQ9NRDC-1,"Wendy wanted to switch from disposable diapers to cloth diapers, because the _ were trendy.",D,quilt,purse,disposable diapers,cloth diapers,plates
3BC9H1KCYWQBGFZE47RG9SZ9OZ8YWB-2,The parent of Neil looked sternly at Donald because _ had nearly run over the child in the street.,A,Donald,William,Benjamin,Neil,Logan
3BC9H1KCYWQBGFZE47RG9SZ9OZ8YWB-1,The parent of Neil looked sternly at Donald because _ had seen the child nearly get run over in the street.,B,Michael,Neil,Joel,Matthew,Donald
3B9XR6P1WG9TXN64NGUHCR7133XJBO-1,John replaced all the halogen bulbs with LED bulbs because the _ consume more energy.,D,lamp,LED bulbs,cement,halogen bulbs,projector
3B9XR6P1WG9TXN64NGUHCR7133XJBO-2,John replaced all the halogen bulbs with LED bulbs because the _ consume less energy.,D,blade,halogen bulbs,wire,LED bulbs,halogen bulbs
388CL5C1RJLUP1YJ6V4QMJZI7P3HLO-1,Emotional suffering was more of a curse for Elena than Monica because _ took everything personally.,C,Nick,Emily,Elena,Monica,Carrie
388CL5C1RJLUP1YJ6V4QMJZI7P3HLO-2,Emotional suffering was more of a curse for Elena than Monica because _ didn't take things personally.,A,Monica,Jessica,Rachel,Elena,Lawrence
32CXT5U14IHJ95JRW3ELSRQAA4UU8U-1,"Natalie provided ground control for Samantha when they were in space, because _ had all the relevant information.",B,Samantha,Natalie,Neil,Samantha,Rebecca
32CXT5U14IHJ95JRW3ELSRQAA4UU8U-2,"Natalie provided ground control for Samantha when they were in space, because _ needed all the relevant information.",C,Craig,Mary,Samantha,Natalie,Megan
3W0KKJIARR7QCKF8IRYJU6T4KP4K8C-1,"Neil asked Justin to create them a special project, because _ wanted to have something unique.",E,Emily,Matthew,Justin,Dennis,Neil
39XCQ6V3K0IFKCAO2N9F01247YV652-2,"After Jessica found the injured squirrel she decided to put it in a cage instead of a shoe box, because the _ was smaller.",C,head,purse,shoe box,spray,cage
39O6Z4JLX4B91L9Z910I4C9MF88VX0-2,Matthew always lost against Joel due to _ wanting to win all the time against his sibling.,B,Lindsey,Joel,Jessica,Matthew,Donald
39O6Z4JLX4B91L9Z910I4C9MF88VX0-1,Matthew always had to beat Joel due to _ wanting to win all the time against his sibling.,D,Nelson,Mary,Joel,Matthew,Ryan
3GS542CVJX122VCM0UCRKBT6WYP95Z-1,Cynthia was given a medical diagnosis by Maria at an appointment. _ was the patient.,C,Kenneth,Maria,Cynthia,Lindsey,Samuel
3GS542CVJX122VCM0UCRKBT6WYP95Z-2,Cynthia was given a medical diagnosis by Maria at an appointment. _ was the physician.,C,Samuel,Monica,Maria,Cynthia,Elena
3V0TR1NRVCGYBVIREV7HBEYB1H24AL-2,"Samuel spent time at the gym while Christopher spent time on the couch, because _ cared more about watch TV.",B,Elena,Christopher,Eric,Samuel,Samuel
3V0TR1NRVCGYBVIREV7HBEYB1H24AL-1,"Samuel spent time at the gym while Christopher spent time on the couch, because _ cared more about getting in shape.",B,Lawrence,Samuel,Amy,Natalie,Christopher
3DWGDA5POF2MHVPZIA3BH5HDMHPV19-2,Leslie recommended that Joseph take vitamins and eat fruits to stave off influenza because _ is a sick child.,A,Joseph,Leslie,Robert,Steven,Sarah
