ID,question,option1,option2,label
3KTZHH2ONIDL28FB33BZ9JL848D8M6-1,"As they walked through the dark forest, Katrina could see much better than Amy, because _ was the one carrying a flashlight.",Katrina,Amy,1
3OLZC0DJ8LTCBQK4AF0H12M7RLJVIV-1,Katrina turned out to be much more spoiled than Felicia because _ had wealthy and generous parents.,Katrina,Felicia,1
388FBO7JZRR6ZWRTS8OTLBYA7XEYN7-1,I had to communicate the news over the phone or at the restaurant tonight. I told them on the _ because I wanted them to enjoy their evening.,phone,restaurant,1
3FDWKV9VCPGYUULVQ4O4X9R6WNLMU8-1,"Derrick asked Leslie for advice on how to avoid bankruptcy, because _ is bad at managing money.",Derrick,Leslie,1
3M93N4X8HKLDKKOZE44CAITSCAGSJH-1,Mary asked Christine a lot of questions during the football game because _ knew nothing about the game.,Mary,Christine,1
3XQ4XW3ODBQS8DPYRHAK3ZVJ39CS28-2,Mary thought poodles were a cool dog but Rachel thought Great Danes were cooler. _ bought a gigantic dog bed for their pet.,Mary,Rachel,2
371DNNCG440PF35VC0CBVXG033L8TY-1,Robert helped create an internet viral video sensation of Kyle when _ directed the video.,Robert,Kyle,1
3XU9MCX6VQQG7YPLCSAFDPQOJFG2R1-2,"The armor failed to prevent the sword from puncturing him, since the _ was so strong.",armor,sword,2
3X878VYTIGWQQ9HIR9RGSRTDQ5DF7G-1,James needed to reduce the sound of his music whenever he is in the neighborhood because the _ is loud.,music,neighborhood,1
3R4QIDVOJRQJTAWWJ6LGGJ0U1XKEEE-2,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had fresh breath.",Jeffrey,Craig,2
3P4ZBJFX2XH5GOIJZHZSK7STICEFW3-1,"Kyle was more comfortable speaking in front of large groups than Nick, because _ had taken public speaking courses in college.",Kyle,Nick,1
3AFT28WXLF02RHC0P523EC4R2BDOI3-1,Erin asked Sarah for help with hanging the new bathroom mirror because _ is too short to reach.,Erin,Sarah,1
3X0EMNLXER34SC78NAQ1AZNJDPNVPW-1,"Steven knocked on Williams door because he wanted to play shuffleboard today, but nobody was around.  _ was upset.",Steven,William,1
3SD15I2WD48C6XNKO4LML44JR0I36F-1,William liked to drink energy drinks. Leslie said he preferred black coffee. _ didn't like bitter coffee.,William,Leslie,1
3P0I4CQYVY5KSCW5EM6IF3DZMYEWOE-1,All the glaciers that fell from the top of the mountains were found at the bottom. The _ were large.,Glaciers,Mountains,1
3S8APUMBJZXDSLK84Q3WXTF9AXIFBL-2,"He was eager to eat the soup, but didn't want the sandwich, because he thought the _ was delicious.",sandwich,soup,2
3U74KRR67MJAIASZI21UDU6VNCSTN2-1,"Jessica fell down and hit her head, Patricia did not therefore _ had a swelling bumb on her head.",Jessica,Patricia,1
3B286OTISEF9KO25X4ILPIZMVO4JAG-2,"Emily told Jennifer about the exciting new episode, because _ failed to watched it first.",Emily,Jennifer,2
31S7M7DAGGOKUAPE6PLF0226N2KLTV-2,"It was painful for Justin to break up with Jason, but _ wasn't ready to move on.",Justin,Jason,2
3ZTE0JGGCG6Q83P7HTIHV7U5KNDOCZ-2,"Patricia invited Elena to exercise with them at the gym, but _ has already been going daily.",Patricia,Elena,2
3BPP3MA3TCII5R7HGUWK1G25KPEEL9-1,"The new comic book John purchased would not fit into his protective case, the _ was too small.",case,comic,1
3G5RUKN2EEH6SKIS4U8DESTRM2G9NF-1,"Friends were important to Emily while Cynthia was more independent, so _ hated being alone.",Emily,Cynthia,1
3D5G8J4N5A2NQF18KTNLNB089IUVTR-1,"The horse ran up to Rebecca but past Christine, because _ had sugar cubes in their pocket.",Rebecca,Christine,1
3P888QFVX58U24ZQMBJCFCJLMQNQON-2,"It was ironic that Victoria mocked Laura for being fat, since it was _ who was the slender one.",Victoria,Laura,2
3MD8CKRQZZL1J5OMZF47K8OWQCURJX-2,"Dennis wanted to teach biology, but Lawrence thought he should teach chemistry so _ relented and let him teach biology.",Dennis,Lawrence,2
3LN3BXKGC29BUOEEA15A2SS5J15WGU-1,The woman sprayed cleaner on the mirror but skipped the countertop because the _ was dirty.,mirror,countertop,1
307FVKVSYTTGSTKT7SVX1NWM2DK47U-1,I had no more room to put the water in the bucket because the _ was too full.,bucket,water,1
3WGCNLZJKF60NEPDRP3HBJB6MBRD10-2,William was nice and chopped down Randy's tree in the front yard and _ paid in cash.,William,Randy,2
3HEADTGN2R6P4PNN02UQFUNZFYCRV6-1,The phone I got couldn't fit into the pocket of the black pants I was wearing  The _ was too small.,pocket,phone,1
32LAQ1JNT9NND0C8F3DGRPYP0O2TUC-2,"In order to increase her estrogen, Jenny started eating carrots instead of donuts because the _ were not junky.",donuts,carrots,2
3WRBLBQ2GTMIMYDTHUCPVXJ1I2O0G6-2,Jennifer suffered from diabetes but Samantha did not. _ didn't need to inject themselves with medicine every week.,Jennifer,Samantha,2
3A520CCNWPEG3XFK31JUK0A2E8KAEP-1,Ryan was always behind Donald in high school because _ had a diagnosed learning disability.,Ryan,Donald,1
3Z8UJEJOC1RZOGPIMBOY5EVLHB393T-2,Brian gave Matthew lemons to use in the pie recipe because _ had recently asked for some.,Brian,Matthew,2
39AYGO6AFHYJA1GU6N51UI2PWHVN61-2,The weather conditions were better for Donald than Hunter because _ was in the middle of the storm.,Donald,Hunter,2
3QI9WAYOGSPGQE8ZEJMNTCCVJEF6S4-2,Derrick had to borrow Joseph 's car to get to school on an important exam day. _ 's car had just been fixed.,Derrick,Joseph,2
3FBEFUUYRMJCQIM5XJ0W8CIQZE86AO-2,"The ghost costume lost the competition, and the goblin costume won. That's because the _ was made by an expert.",ghost costume,goblin costume,2
3TLFH2L6Y9METO36WJ3AL63XH25T2Q-1,Joel tried to gloss over the facts when talking to Robert because _ was sneaky when it came to business dealings.,Joel,Robert,1
3J5XXLQDHOPXLN2LPCTUXWKJA283VR-2,"Before removing the tick, he gathered tweezers and a small bottle of rubbing alcohol. He dropped the tick into the _ .",tweezers,bottle,2
37OPIVELUWHSN76MT2R0537F69GHAM-2,"Billy knew his LEGO snake was hungry, but didn't know if it would eat the rat, because the _ wasn't dead.",snake,rat,2
3NCN4N1H1GFAMOYIIGA9D009HAWNBK-2,Megan focused less on proper posture than Lindsey because _ wanted to become a model.,Megan,Lindsey,2
32CAVSKPCG31Y5Z6XI56DH33YBKU10-1,"Some days I keep my textbook in my backpack and others my sports bra, today was science class so I had the _ in it.",textbook,sports bra,1
3TL87MO8CMNAB57DB5GQJYN5R9SFLO-1,Elena was admired by Mary because _ was able to make beautiful pictures with crayons.,Elena,Mary,1
3V8JSVE8YYO25QEGZ9LAVO41OP9EYT-2,"Betty turned in their report on time on Friday, while Mary asked for a two day extension, so _ spent the weekend writing.",Betty,Mary,2
36U4VBVNQQRPRAYNVCKLJ8LG14LURS-2,The girls wanted to fly a kite in the wind at the park but the _ is too strong.,kite,wind,2
3XEDXEGFX52NOK9C7LX4TPBUPFKK00-2,The closet of Emily was much smaller than Samantha because _ had collected shoes for the last ten years.,Emily,Samantha,2
39N6W9XWRDL0P4A754BYVRPD6MOGYF-1,"When Ricky went to soccer practice, he broke his shin guards, though his shoes were just fine, so the _ were made weakly.",shin guards,shoes,1
3MA5N0ATTC912LBQGUEP8MWQ2XXKWJ-1,"Since Benjamin ate unhealthy desserts far more frequently than Brett, _ had weak will power.",Benjamin,Brett,1
3B9J25CZ25BQC6IT4CNQNEGXMU4CSS-1,Jennifer was more of a morning person than Natalie because _ always went to bed early and got a good night's rest.,Jennifer,Natalie,1
35ZRNT9RUIWN1EUH42VGA622O803O1-1,Tanya discreetly told Katrina that her boyfriend was controlling her every move.  _ was scared.,Tanya,Katrina,1
3NZ1E5QA6ZZ6WZSCEGENJJ0NV6KB59-2,"The old lady noticed that Katrina never wore accessories like Felicia, due to _ loving fashion.",Katrina,Felicia,2
3D06DR5227XEFL7XKZ7DX8FBN4EAM5-2,James believes he could get the same number of grams  of stones with equal volume of oil but he was wrong because the _ is heavier.,oil,stone,2
372AGES0I432EPTBGJJ8BHWB14KXRQ-1,Amy made a lot of enemies in life but Laura did not. _ was always unhappy.,Amy,Laura,1
3E22YV8GG3KRK7YZLJ4A0IT7TRHNPH-1,The water in the cup cannot dissolve the whole of the sugar because the _ is too much.,sugar,water,1
306W7JMRYYWPJHBECELQV3AEXVVB8J-1,Steven shook his head in disbelief at Benjamin's desk because _ was an organized student.,Steven,Benjamin,1
3QTFNPMJC8WLYB058S2CRGVK1H8NZ0-1,Cynthia loved eating Popsicles unlike Victoria because _ lived in a hot place and liked cold things.,Cynthia,Victoria,1
37MQ8Z1JQGAP4Z17QN29LLJLM1TY2V-2,I was listening to some music while swimming with my phone and headphone but the headphone later stopped working. The _ is permeable.,phone,headphone,2
3D7VY91L65V446DI6FV90LB9CIIMBB-2,The chocolate that Matthew makes is way worse than Lawrence's because _ takes more time.,Matthew,Lawrence,2
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-1,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too wide.,brush,crack,1
3VLL1PIENS23GW0H972P65VQT5FZOP-2,So _ was terrible at making speeches because Felicia enjoys talking a lot and Mary is always quiet.,Felicia,Mary,2
3FTID4TN8NCV5LNF0TKE0HIURX9YL0-2,"At the party, Marion ignored Victoria and opened her arms to hug Erin, because Marion loved _ .",Victoria,Erin,2
3MZ3TAMYTN1KIJ3N1VV705X57BORIB-2,Sarah did not want to wash her lace handkerchief in the washing machine because the _ is too rough.,handkerchief,machine,2
3MDKGGG61QL2BPM7JLFDBJK9X7V6T8-1,"Betty loved the scent of the coconut shampoo Mary bought, so _ asked where she could buy some of her own.",Betty,Mary,1
3OYHVNTV5VC8R11V96ZFJQ7DOSTOKA-2,It seems that the birds like the birdbath more than the puddles because the _ cools them but is getting them muddy.,birdbath,puddle,2
3XU80RHWHZE4FH33LWLQ6DO3LEG44R-1,The star that was visible from the house was brighter than the light from the moon. The _ was shiny.,Star,Moon,1
3KQC8JMJGE6S3M71KNCQIVT90OB3HD-2,"There are lots of pills in the home of Neil, but none in the house of Logan, so _ must be healthy.",Neil,Logan,2
3YLTXLH3DF4KGMDHYNXX3082HDFHPU-1,"I drank the medicine, but I didn't like it as much as juice because the _ tasted bad.",medicine,juice,1
3W31J70BASUSON5LZ3EOWSPNAFYKCP-2,"Jenny was training hard to meet the time requirement for the marathon, but the _ was fast.",training,time requirement,2
3RTFSSG7TAKRGGSFLS2QFKXDFIRLWP-1,"She tried to pay off her debt with a regular monthly payment, but the _ was just too high.",debt,payment,1
3P4ZBJFX2V1QMZJCFJNSS94LU0FWFQ-2,"Emily ended up getting caught in the police sting, but Felicia escaped, because _ realized it was a trap.",Emily,Felicia,2
3SX4X51T82N2FOS9XFMQPC4GIKHOAI-1,"Lawrence planned to steal the valuable painting from Michael, because _ wanted to own something beautiful.",Lawrence,Michael,1
3V7ICJJAZCU3U5NJK97D6PIHJB24BJ-2,"Donald was able to catch the Frisbee thrown by Eric, then _ was thrown the Frisbee back.",Donald,Eric,2
38RHULDV90TPQFK90P5DN45LYI5IWO-1,Maria asked Laura to help them build a pool in their garden because _ was inexperienced.,Maria,Laura,1
3XEDXEGFX52NOK9C7LX4TPBUPFKK00-1,The closet of Emily was much bigger than Samantha because _ had collected shoes for the last ten years.,Emily,Samantha,1
3WUVMVA7ODHEES6GZOX75ABL4KQZAX-2,"They were worried the wine would ruin the bed and the blanket, but the _ was't ruined.",blanket,bed,2
338431Z1FNTUE5EQZQ8CK2TQICPROP-2,Michael's toaster was broken so they asked Matthew if they could toast some buns in there's because _ was a giver.,Michael,Matthew,2
3XUY87HIVRSFHMGMH2XI6ZACJ1IMMG-2,Robert is going to look good at Prom while Justin is not going to look good at Prom. _ does not look good at Prom.,Robert,Justin,2
388CL5C1RL19JQXQQTGQEHNR1RCLHK-1,He went to the study area of the library and sat at a cubicle with his book because the _ helped block distractions.,cubicle,book,1
359AP8GAGGI4T8Y1G9PFSNK14URC72-2,Ellen opted to eat the tortillas rather than the nachos because she is on a low-carb diet. The _ have more carbs.,tortillas,nachos,2
36FFXPMSTB2HPB0N3LWI6YRKVF7HOM-2,Kayla didn't put a pumpkin and candy on their porch like Patricia did because _ celebrates Halloween.,Kayla,Patricia,2
356ZPKYPUJVLW62DSLDLHYRDV40YPF-2,"Because Donald liked cinnamon rolls but Neil loved them, _ ate cinnamon rolls for breakfast often.",Donald,Neil,2
3QXFBUZ4ZMUY2KP9F1Q9K478YB3UGI-2,"Kenneth was less concerned with the environment than Adam , so _ never used plastic bags.",Kenneth,Adam,2
3WGCNLZJKF60NEPDRP3HBJB6M8V1DM-2,"We were unable to calculate the solution to the math problem, but we found the answer to the english question. The _ was convoluted.",question,problem,2
3FULMHZ7OWBZDWRGBYXMK5TBVZ24MI-2,3 cars could park in the garage but only 2 in the carport because the _ was smaller.,garage,carport,2
3CMIQF80GP44DYTMMFXIYCXU1SIQ6R-2,Jessica wanted to go see a horror movie with Christine but _ hated  to watch them.,Jessica,Christine,2
30QQTY5GMKI0F2F120AFMT676D07U6-2,Kenneth worked hard at training martial arts but not Samuel. _ couldn't made their dream come true of fighting in the UFC octagon.,Kenneth,Samuel,2
3GL25Y68458QBYFQV9ZRHGQAPONXMX-2,James preferred sitting down in his room with his cat rather than taking a walk in the neighborhood. The _ is rowdy.,room,neighborhood,2
3SNR5F7R92RGFQZBVRZ790AD3O3EIK-2,Natalie used Patricia's shower and thought it was very dirty. _ felt indifferent while in the bathroom.,Natalie,Patricia,2
3I7SHAD35OAWWJ9ZDWVTNHDLMYLM77-1,"Kevin didn't consider the costs when they bought the house from Derrick, so _ was stuck with the money pit.",Kevin,Derrick,1
3EKTG13IZWHVB4Y1HQW36MVMHCJLMW-1,When we go hiking I bring my backpack because it has built in water bottles and places for snacks. Today I forgot to bring the _ and was starving.,snacks,water bottles,1
3HFWPF5AKBXHTVLHVHOPM90CBXMS3H-2,"The animals had lumps that were more dangerous than the zits, since the _ were smaller.",lumps,zits,2
3QGHA0EA0JY09I7WAH1W9JD0FZDBW7-1,"He had to look up a lot more when bouncing the tennis balls than with the golf balls, because the _ went higher.",tennis balls,golf balls,1
3UUSLRKAUL1EY04FG5KQCT2JKF67D1-1,"Carrie took tai chi lessons from Rebecca, because _ was eager to learn to do it.",Carrie,Rebecca,1
3QGTX7BCHP02EXVSKUUQ517QHO5Z5R-2,Jason had very thin skin but Kenneth isn't easily offended. _ thought the person's comment was appropriate.,Jason,Kenneth,2
3P6ENY9P79USZ0QDLS7DU37QQM3HI6-2,"Monica suspected that Rebecca had become an alcoholic, but _ predicted an intervention to address the problem.",Monica,Rebecca,2
3JMQI2OLF1JIVAV9GADF0OCIFD0NDZ-1,Elena is not good at hand-sewing leather while Carrie is good at hand-sewing leather. _ could not hand-sewed a leather belt.,Elena,Carrie,1
3RBI0I35XGHEPHXQUNGE4VOCQU9Y3C-2,"Tanya was an adult while Samantha was young and still had room to grow , so _ took her old clothes.",Tanya,Samantha,2
3RWB1RTQDJLRNBCOVJ3RQNF3EUPP8N-1,"The oil worked better to link the products than water, because the _ was slippery.",oil,water,1
3IV1AEQ4DTRAVP8XK4A7LPHZTCS8JK-2,"At their high school's homecoming dance, Natalie stayed on the floor for the slow dance while Maria got food during it, because _ had broken up with her significant other.",Natalie,Maria,2
3WRKFXQBOB5ELVG2VSB1G32TL0KYIV-1,Betty reluctantly confided in Rebecca that she was suffering from memory loss.  _ was distraught.,Betty,Rebecca,1
36AZSFEYZ6E2OI6Y4580FFIVXMUVB2-1,The teammates of Nelson were happier than those of Samuel because _ and his team won.,Nelson,Samuel,1
3XDSWAMB22QEZQ3GC8YLSE1W9KJQCE-1,Bill wanted to keep his house clean instead of dirty to keep the ants from coming in. Keeping the _ house was good.,clean,dirty,1
31GN6YMHLR6EKTN551ZRR6B87IVWSM-2,Nelson has a lot more anxiety in his life than Kenneth because _ had an easy childhood.,Nelson,Kenneth,2
3PKVGQTFIJY68JIS5DHAMTRSWELRYH-1,"The test could not determine the strength of the battery, but worked fine for the plug , since the measurement for the _ was vague .",battery,plug,1
3HYV4299H0UNQKNYM5NGWBGZVA78EA-1,"In an effort to eat healthy, Craig attempted to get Adam on board when _ got rid of the unhealthy stuff in the house and replaced it with cactus juice.",Craig,Adam,1
3WGZLY9VCHKIYE9YQACWQTYE0E08DC-2,The beautician tried to put the cleanser on the shelf but the _ was too small.,cleanser,shelf,2
3GITHABACYJGYBYMZNHYC7X5SFS2NX-1,James went to fill up the barrel with the bucket but found that the _ was full.,barrel,bucket,1
3NI0WFPPIBUGP5ON5H33J66DPUU60Y-2,"Her boyfriend regretted buying her a jacket and got her a new hat instead, as he knew she thought the _ was a perfect match for her wardrobe.",jacket,hat,2
3OCZWXS7ZQLX3XDVPRFHPKK1WS75LT-1,Mary decided to grow hydroponic lettuce on her farm and hired Carrie to design the system. _ paid for the plans to build the hydroponics system.,Mary,Carrie,1
307L9TDWJ06KDITCNL73NFQ5MKWN3M-2,The woman pierced the customer's tongue with a needle before piercing his nose because the _ was still sensitive.,tongue,nose,2
3FULMHZ7OUVKJ7S9R0LMS7532MH4MV-1,Joel but not Randy met many people because _ knew how to carry a good conversation.,Joel,Randy,1
3G4VVJO6PZEBICEP480UGSOU90WPKV-1,I helped my sister find her gold necklace. She couldn't wear her woven necklace to the ball because the _ was so casual.,woven necklace,ball,1
3ZQX1VYFTD392B0NGJQC1NAD4V48OC-2,"The teacher told Neil that he had the wrong mixture unlike Joseph, due to _ listening to the directions.",Neil,Joseph,2
3QD8LUVX4ZCS3RUK3AI50EFN2K75X4-1,"Laura was unwilling to share her apartment with Samantha , so _ told her to look elsewhere.",Laura,Samantha,1
3MA5N0ATTC912LBQGUEP8MWQXG9KWS-1,Brett did not watch their salt intake like Neil because _ was not on a restricted diet.,Brett,Neil,1
3GS542CVJVLN86DFGW0RSD5X72Y592-2,"Justice didn't like sweet drinks, so threw out the coffee and drank the tea because the _ was tarter.",coffee,tea,2
