ID,question,label,option1,option2
34D9ZRXCYT8HDGK24W3Z9HEIH35ASE-2,Kelly auditioned for a role in the play as the lead or the understudy.  She expected to be the _ because she was inexperienced.,2,understudy,lead
34D9ZRXCYT8HDGK24W3Z9HEIH35ASE-1,Kelly auditioned for a role in the play as the lead or the understudy.  She expected to be the _ because she was a great actress.,1,lead,understudy
3W0XM68YZR9NV9UU34147UU5WJVK10-2,"The water in the sink would not go down the drain, because the _ was clogged.",2,drain,water
3W0XM68YZR9NV9UU34147UU5WJVK10-1,"The water in the sink would not go down the drain, because the _ was static.",1,water,drain
302U8RURJ1F4PRVV7VD96AIPFI7NVX-2,"I really hated the flavor of corn more than pie, because the _ was always sweet.",2,pie,corn
302U8RURJ1F4PRVV7VD96AIPFI7NVX-1,"I really hated the flavor of corn more than pie, because the _ was always bland.",1,corn,pie
3W9XHF7WGM9O4T635NLED0DZMO4KTV-2,There was more blood after the accident than the fight because the _ was safer.,2,fight,accident
3W9XHF7WGM9O4T635NLED0DZMO4KTV-1,There was more blood after the accident than the fight because the _ was more deadly.,1,accident,fight
3WRAAIUSBLDP9X61Y69M8PV9UEUXAK-1,"Justin considered renovation of his newly acquired mansion and asked Leslie about his opinion, because _ trusted him in this area.",1,Justin,Leslie
3OZ4VAIBEXDTCC538Z9HL5DZGYPVJD-1,Felicia has nice white teeth but Rachel has yellowing teeth as _ thinks oral care is important.,1,Felicia,Rachel
3TZDZ3Y0JS4OKOCWF9YFPNSGQ5S91K-1,"In the mountains of Japan, Erin sought physical training from Amy because _ was a protege.",1,Erin,Amy
39XCQ6V3K0IFKCAO2N9F01247YV561-2,The cake tasted a lot worse than the brownie because the baker made the _ with sugar and not salt.,2,brownie,cake
39XCQ6V3K0IFKCAO2N9F01247YV561-1,The cake tasted a lot worse than the brownie because the baker made the _ with salt and not sugar.,1,cake,brownie
3E9ZFLPWO064FFPZAU1ZPNJT8S9XID-2,"The mother allowed the boy to use roller skates, but not skiis, because she felt the _ were more dangerous.",2,skiis,roller skates
3KVQ0UJWPXJYK2QN97AJ6XD8539W59-1,"The floor could not withstand the cat's scratches, but the wall was unscathed, since the _ was vulnerable to them.",1,floor,wall
3KVQ0UJWPXJYK2QN97AJ6XD8539W59-2,"The floor could not withstand the cat's scratches, but the wall was unscathed, since the _ was impervious to them.",2,wall,floor
36JW4WBR06I8P9ONKK1SR6UYFAQFHT-1,"Carl tripped into a puddle of water, got his jodhpurs wet, needed some dry leggings, and decided on yoga pants. He took off the _ because they are wet.",1,jodhpurs,yoga pants
3RTFSSG7T84CMRT81UQQNM95RTRLW4-1,The stain was removed when he poured more soda on it and then scrubbed with a brush.  The _ was surprisingly effective.,1,soda,brush
3RTFSSG7T84CMRT81UQQNM95RTRLW4-2,The stain was removed when he poured more soda on it and then scrubbed with a brush.  The _ was large.,2,brush,soda
3511RHPADXSM8KBTMYSKSLPWN8VRLL-1,I removed the water from the pool into the ditch until the _ was empty.,1,pool,ditch
3511RHPADXSM8KBTMYSKSLPWN8VRLL-2,I removed the water from the pool into the ditch until the _ was full.,2,ditch,pool
3XDSWAMB22QEZQ3GC8YLSE1W9JOCQ3-2,The man wanted to build the new school on the abandoned lot but the _ was too large.,2,school,lot
3XDSWAMB22QEZQ3GC8YLSE1W9JOCQ3-1,The man wanted to build the new school on the abandoned lot but the _ was too small.,1,lot,school
3OID399FXG5RDTJLYOI20LF0NKKFDB-1,Victoria told Samantha that she is in love with her boyfriend.  _ feels connected.,1,Victoria,Samantha
3HXK2V1N4MTPI8G7WHG3ELCHH8SG2A-1,"John gave me a phone that was better than my tablet, because the _ was a newer version.",1,phone,tablet
3HXK2V1N4MTPI8G7WHG3ELCHH8SG2A-2,"John gave me a phone that was better than my tablet, because the _ was an older version.",2,tablet,phone
3XD2A6FGFNSOE8BQSSDZLOFPG559S4-1,Romance was what the married Adam wanted to talk about with Hunter due to _ having marriage problems.,1,Adam,Hunter
378G7J1SJNCDAAIN46FM2P7T6Q9WE6-1,I started moving the lint from the dryer to the trashcan until the _ was empty.,1,dryer,trashcan
378G7J1SJNCDAAIN46FM2P7T6Q9WE6-2,I started moving the lint from the dryer to the trashcan until the _ was full.,2,trashcan,dryer
3IWA71V4TIE9S6VROVGA0M5FA2R6XX-1,The husband poured the rice from the bag into the rice cooking bowl until the _ was empty.,1,bag,bowl
3IWA71V4TIE9S6VROVGA0M5FA2R6XX-2,The husband poured the rice from the bag into the rice cooking bowl until the _ was full.,2,bowl,bag
3APP19WN71CY6K01ZLG6C05K7BZ6G7-1,Mary poured the entire bottle of nail polish in to a paint bowl until the _ was empty.,1,bottle,bowl
3APP19WN71CY6K01ZLG6C05K7BZ6G7-2,Mary poured the entire bottle of nail polish in to a paint bowl until the _ was full.,2,bowl,bottle
3PR3LXCWSHDB4EWW60VMCUKQQYCX9D-1,"During the brewing process, the pots were on the stove and the bottles were in the fridge, so the _ were colder.",1,bottles,pots
3PR3LXCWSHDB4EWW60VMCUKQQYCX9D-2,"During the brewing process, the pots were on the stove and the bottles were in the fridge, so the _ were hotter.",2,pots,bottles
33P2GD6NRNQJ5VG1LVSP7JM3N67KH0-2,Marge took the SUV to work and not the car because the _ got horrible gas mileage.,2,car,SUV
3RWSQDNYL9KOBDXHPUDSOLILZW9FFT-2,Candy chose to purchase the boots over the sandals. She felt the _ were less attractive.,2,sandals,boots
3RWSQDNYL9KOBDXHPUDSOLILZW9FFT-1,Candy chose to purchase the boots over the sandals. She felt the _ were more attractive.,1,boots,sandals
37M4O367VLWH9FVGP3GWPXZQX5N5M2-1,"After looking through the attic for a project, Mary threw away the chair but saved the desk to be painted, because the _ was damaged beyond repair.",1,chair,desk
37M4O367VLWH9FVGP3GWPXZQX5N5M2-2,"After looking through the attic for a project, Mary threw away the chair but saved the desk to be painted, because the _ was able to be repaired.",2,desk,chair
3VGZ74AYTGENM1929CT9Y0XU3WNCGG-2,"The woman scrubbed the pan with steel wool then wiped the pot out with a cloth, because the _ was already clean.",2,pot,pan
3VGZ74AYTGENM1929CT9Y0XU3WNCGG-1,"The woman scrubbed the pan with steel wool then wiped the pot out with a cloth, because the _ was filthy.",1,pan,pot
3NKW03WTLOL27D8SDXAMW6W8R3NWQW-2,James advised the children not to play in the kitchen in order not to fall and he limited them to the balcony. The _ is dry.,2,balcony,kitchen
3NKW03WTLOL27D8SDXAMW6W8R3NWQW-1,James advised the children not to play in the kitchen in order not to fall and he limited them to the balcony. The _ is wet.,1,kitchen,balcony
3E24UO25QZOMYXHZN4TEH9EMYWM6OO-1,The process of putting the box on the shelf didn't work because the _  was too small.,1,shelf,box
3E24UO25QZOMYXHZN4TEH9EMYWM6OO-2,The process of putting the box on the shelf didn't work because the _  was too big.,2,box,shelf
39O6Z4JLX4B91L9Z910I4C9NHTSXVW-1,"The blister aggravated his toe, but didn't bother his heel, as the _ was more exposed to its ravages.",1,toe,heel
39O6Z4JLX4B91L9Z910I4C9NHTSXVW-2,"The blister aggravated his toe, but didn't bother his heel, as the _ was more protected from its ravages.",2,heel,toe
367O8HRHKIM2BR4LVVT8WESIPUTS47-1,"We removed the tile from the bathroom and installed wood, since the _ was so ugly.",1,tile,wood
367O8HRHKIM2BR4LVVT8WESIPUTS47-2,"We removed the tile from the bathroom and installed wood, since the _ was so lovely.",2,wood,tile
3RTFSSG7TAKRGGSFLS2QFKXEGP9WLZ-1,"Justin was cured of their disorder after years of therapy from Nelson, which made _ thankful.",1,Justin,Nelson
3LB1BGHFL4AJOYVK92M5M8SBL2DYT5-2,Megan decided to do yoga over a run after work because the _ is unique.,2,yoga,run
3LB1BGHFL4AJOYVK92M5M8SBL2DYT5-1,Megan decided to do yoga over a run after work because the _ is plain.,1,run,yoga
37PGLWGSJT4J1QRLRDAA7VNINJMIKR-2,"When I have any pain, I use essential oil instead of pill because I hate to swallow the _ .",2,pill,essential oil
3H4IKZHALDWRHMMM54RIWTOBR7KNNB-1,Justin doesn't like Brian because _ hates self-centered people with egos the size of Texas and an attitude.,1,Justin,Brian
3VGZ74AYTGENM1929CT9Y0XUYDMGCC-2,"When Carrie told Katrina about quitting working for Avon after two weeks, _ started consoling.",2,Katrina,Carrie
3PA41K45VN2NNX75LEBLCNJ83DX7P2-1,The contractor wanted to build a new building on the land but the _ was too small.,1,land,building
3PA41K45VN2NNX75LEBLCNJ83DX7P2-2,The contractor wanted to build a new building on the land but the _ was too large.,2,building,land
3MXX6RQ9EV3Q4APMJGDE9BZYCE6P45-2,Sam's wife wanted him to clean the kitchen floor but not the counter-top as the _ was clean from recent cleaning.,2,counter-top,floor
3MXX6RQ9EV3Q4APMJGDE9BZYCE6P45-1,Sam's wife wanted him to clean the kitchen floor but not the counter-top as the _ was dirty from not cleaning.,1,floor,counter-top
3OEWW2KGQLP0DVVLHPDSFDCM3XZDOE-2,The smell really annoyed Michael but had no effect on Justin since _ was not sensitive.,2,Justin,Michael
3HXCEECSQO7FAA4JFUBN8WTS6YZYZL-1,James found out the hammer cannot break the ball after hitting it several time. The _ is strong.,1,ball,hammer
3HXCEECSQO7FAA4JFUBN8WTS6YZYZL-2,James found out the hammer cannot break the ball after hitting it several time. The _ is weak.,2,hammer,ball
3M93N4X8HKLDKKOZE44CAITSHV3JS6-2,"You can use cleaner or vinegar to clean your windows, but the _ is a natural solution.",2,vinegar,cleaner
3M93N4X8HKLDKKOZE44CAITSHV3JS6-1,"You can use cleaner or vinegar to clean your windows, but the _ is a chemical solution.",1,cleaner,vinegar
3YKP7CX6G4T0DS52M75K912SBW5B7S-2,I used the soap instead of body wash when I took a shower since the _ was there.,2,soap,body wash
3XDJY5RK5SJ3WFXI02C8JHMXKSZU41-2,I prefer to eat mushrooms raw rather than cooked as the _ mushrooms taste mushy.,2,cooked,raw
3XDJY5RK5SJ3WFXI02C8JHMXKSZU41-1,I prefer to eat mushrooms raw rather than cooked as the _ mushrooms taste crisp.,1,raw,cooked
3EAWOID6MTVMA64HMRZB30Y3C630VO-1,Justin had a hobby they really liked but not Joseph because _ kept doing the hobby.,1,Justin,Joseph
3LEG2HW4UH1J48KCLXALW0C5GTSF2A-1,"I tried to pour the alcohol into one bottle, but it wouldn't all go in because the _ was so much.",1,alcohol,bottle
3LEG2HW4UH1J48KCLXALW0C5GTSF2A-2,"I tried to pour the alcohol into one bottle, but it wouldn't all go in because the _ was so small.",2,bottle,alcohol
3KTZHH2ONIDL28FB33BZ9JL89TX8M1-1,"The couple submitted a joint application for their car and house. However, the _ was the center of their divorce argument due to the higher costs.",1,house,car
3KTZHH2ONIDL28FB33BZ9JL89TX8M1-2,"The couple submitted a joint application for their car and house. However, the _ was the center of their divorce argument due to the lower costs.",2,car,house
38LRF35D5NAX88DLKMJP1AIZU7QU34-2,The record store sold more CDs than vinyl records because _ players were much less common.,2,record,CD
31D0ZWOD0AX2II1JBW8F7DKQRZ10AS-2,Going to concerts is way more fun for Amy than Tanya because _ hates being around other people.,2,Tanya,Amy
3NSCTNUR211G7EMRS0QRG64P1E8A59-2,"James wanted a Rolex but could only afford a plastic watch, and he was disappointed in the price of the _ .",2,Rolex,plastic watch
37VE3DA4YWVX6HBEZGRW0ERMQEIHBC-1,"After I ate dinner, I had a piece of cake, but the _ was so filling so I ate one bite.",1,dinner,cake
37VE3DA4YWVX6HBEZGRW0ERMQEIHBC-2,"After I ate dinner, I had a piece of cake, but the _ was so delicious so I ate it all.",2,cake,dinner
3XD2A6FGFP838XAXCQPZDM3YBM7S93-1,James walked into the garden and it feels like he was not wearing a cologne as he is engulfed with the scent  of the flowers. The _ is strong.,1,scent,cologne
3XD2A6FGFP838XAXCQPZDM3YBM7S93-2,James walked into the garden and it feels like he was not wearing a cologne as he is engulfed with the scent of the flowers. The _ is weak.,2,cologne,scent
3YLTXLH3DHKZABCOIL9XVYWA5AQHP6-1,Tanya asked Samantha to help their teenager with a math project because _ didn't understand it.,1,Tanya,Samantha
39WSF6KUV4Z5519LDKOCLVU84XDOEA-1,"With no plans, they opted to go to a popular show instead of a quiet restaurant. The _ was very cinematic.",1,show,restaurant
39WSF6KUV4Z5519LDKOCLVU84XDOEA-2,"With no plans, they opted to go to a show instead of a quiet restaurant. The _ was very serene.",2,restaurant,show
35NNO802AXAZ3LBV8OEQRLSU5TVIN1-1,"More people wanted to meet the dog than the baby, since _ was very loud and ugly.",1,baby,dog
35NNO802AXAZ3LBV8OEQRLSU5TVIN1-2,"More people wanted to meet the dog than the baby, since _ was very quiet and cute.",2,dog,baby
3LCXHSGDLT45942703TLD2G0CJUESV-1,"The bread Sara purchased yesterday at the store was already growing mold, because the _ was overlooked.",1,bread,store
3LCXHSGDLT45942703TLD2G0CJUESV-2,"The bread Sara purchased yesterday at the store was already growing mold, because the _ was inept.",2,store,bread
3E24UO25Q141SMG6725E972VNZPO6P-1,James cannot get the lid of the boxes closed after arranging the toys in it. The _ are many.,1,toys,boxes
3E24UO25Q141SMG6725E972VNZPO6P-2,James cannot get the lid of the boxes closed after arranging the toys in it. The _ are small.,2,boxes,toys
3VLL1PIENS23GW0H972P65VQT5FZOP-1,So _ was great at making speeches because Felicia enjoys talking a lot and Mary is always quiet.,1,Felicia,Mary
3MVY4USGB6LHP94TWMJCYHESZUKISM-1,"Katrina was smarter than Victoria, because _ had been the first one to figure out how to build the mechanism.",1,Katrina,Victoria
3MVY4USGB6LHP94TWMJCYHESZUKISM-2,"Katrina was slower than Victoria, because _ had been the first one to figure out how to build the mechanism.",2,Victoria,Katrina
338431Z1FLDFKGFJFSWCS45IUHHROK-2,The chef wanted to store the honey in the jar but the _ was too hot.,2,honey,jar
338431Z1FLDFKGFJFSWCS45IUHHROK-1,The chef wanted to store the honey in the jar but the _ was too small.,1,jar,honey
30QQTY5GMKI0F2F120AFMT67BRBU71-2,My cousin decided to use the pot and not the pan because the _ was shallow.,2,pan,pot
30QQTY5GMKI0F2F120AFMT67BRBU71-1,My cousin decided to use the pot and not the pan because the _ was deep.,1,pot,pan
3087LXLJ6OUC8YHY6A67DCJPHMA0FR-1,"The spoon was too hot to touch after sitting in the soup, as the _ had absorbed all its heat.",1,spoon,soup
3087LXLJ6OUC8YHY6A67DCJPHMA0FR-2,"The spoon was too hot to touch after sitting in the soup, as the _ had transferred all its heat.",2,soup,spoon
3AC6MFV69KGEUQFNLWVZUYAGMXCZHO-2,"When the person started choking, Betty but not Katrina performed the Heimlich maneuver because _ had very little knowledge of first aid.",2,Katrina,Betty
3I01FDIL6OMM6O6GURFV809K4GCD2X-1,Keeping track of his budget in a notebook became sporadic so he switched to a phone app since the _ was inconsistent.,1,notebook,phone
3I01FDIL6OMM6O6GURFV809K4GCD2X-2,Keeping track of his budget in a notebook became sporadic so he switched to a phone app since the _ was consistent.,2,phone,notebook
3DWGDA5POF2MHVPZIA3BH5HDMIXV1J-2,I gave my son a peanut butter sandwich instead of nutella as the _ is sweeter and unhealthier.,2,nutella,peanut butter
3PZDSVZ3J7V5VECGNZCMXKIB0KSN47-2,While any child could play with the toys cars there was an age requirement established for playing with the marbles because the _ were hazardous.,2,marbles,cars
3PZDSVZ3J7V5VECGNZCMXKIB0KSN47-1,While any child could play with the toys cars there was an age requirement established for playing with the marbles because the _ were safe.,1,cars,marbles
3QE4DGPGBR9KRXWNGXNRF2L6BKL4GC-1,"During the exam, the rules were easy to understand compared to the test. The _ was hard.",1,test,exam
3QE4DGPGBR9KRXWNGXNRF2L6BKL4GC-2,"During the exam, the rules were easy to understand compared to the test. The _ was easy.",2,exam,test
31YWE12TE2Q7QV83R3X2YYTKVCN7XI-1,"He was able to make cookies, but couldn't make pies, because the _ required ingredients he didn't have.",1,pies,cookies
31YWE12TE2Q7QV83R3X2YYTKVCN7XI-2,"He was able to make cookies, but couldn't make pies, because the _ required ingredients he had.",2,cookies,pies
3TKXBROM5VO3KVKATQMYYEBDW8XIJ2-2,"The ideas of Elena aren't as good as Erin's, although _ is the less creative person.",2,Erin,Elena
30Y6N4AHYPUOGJOUPJIWHATJLO0RDE-2,"The summer camp counselor, Amy, gave lessons to Katrina because _ was an eager student.",2,Katrina,Amy
3O2Y2UIUCQSZRZPVQ54P4YAQ7QOFKP-1,The man wanted to put the bedroom in the house but the _ was too large.,1,bedroom,house
3O2Y2UIUCQSZRZPVQ54P4YAQ7QOFKP-2,The man wanted to put the bedroom in the house but the _ was too small.,2,house,bedroom
372AGES0I432EPTBGJJ8BHWB6PDRXO-2,Lindsey wanted to do something nice and special for Katrina's upcoming birthday. _ received a surprise party.,2,Katrina,Lindsey
3M67TQBQQHMKECPWBSR80OLJZGQA94-2,The restaurant was a household name in all parts of the city unlike it's competition. The _ was scorned.,2,competition,restaurant
3M67TQBQQHMKECPWBSR80OLJZGQA94-1,The restaurant was a household name in all parts of the city unlike it's competition. The _ was well loved.,1,restaurant,competition
34R3P23QHUFPUK9PU7NSNS470F0HWS-1,"I bought a new fish tank, but it didn't fit in the room because the _ was so huge.",1,tank,room
